amt,is_fraud,user_id,latitudinal_distance,longitudinal_distance
43.92,0,1,0.54,0.851
49.77,0,0,0.825,0.068
49.96,0,1,0.053,0.389
76.63,0,7,0.65,0.482
63.25,0,1,0.125,0.109
63.8,0,5,0.895,0.212
6.48,0,7,0.076,0.456
116.04,0,9,0.086,0.974
68.63,0,1,0.768,0.412
139.91,0,10,0.895,0.623
92.25,0,0,0.391,0.538
41.75,0,10,0.321,0.673
111.32,0,3,0.165,0.51
73.48,0,0,0.665,0.587
8.89,0,4,0.72,0.043
46.85,0,7,0.669,0.948
81.09,0,4,0.473,0.255
7.02,0,4,0.54,0.13
2.01,0,7,0.855,0.711
77.9,0,7,0.514,0.052
9.92,0,7,0.783,0.431
28.06,0,2,0.588,0.346
3.29,0,5,0.234,0.976
161.17,0,9,0.631,0.494
127.65,0,0,0.284,0.84
29.3,0,6,0.193,0.075
71.21,0,3,0.113,0.978
81.45,0,1,0.681,0.789
48.83,0,5,0.458,0.447
40.65,0,7,0.158,0.47
78.86,0,1,0.624,0.785
99.61,0,0,0.739,0.22
4.41,0,5,0.762,0.977
12.69,0,7,0.194,0.776
97.56,0,0,0.548,0.233
48.13,0,0,0.086,0.846
17.92,0,5,0.253,0.643
64.37,0,5,0.182,0.262
8.85,0,5,0.203,0.606
33.39,0,0,0.176,0.161
14.74,0,9,0.921,0.059
101.03,0,1,0.702,0.904
16.43,0,5,0.324,0.234
6.97,0,7,0.295,0.863
11.41,0,9,0.701,0.469
47.91,0,1,0.971,0.088
148.28,0,10,0.899,0.953
60.3,0,0,0.098,0.638
9.99,0,7,0.033,0.38
2.98,0,7,0.238,0.355
54.12,0,0,0.384,0.207
2.39,0,10,0.779,0.8
70.61,0,0,0.83,0.907
59.41,0,5,0.44,0.991
54.23,0,0,0.965,0.63
59.25,0,0,0.383,0.349
92.77,0,3,0.539,0.352
15.49,0,7,0.547,0.032
106.6,0,5,0.052,0.38
75.71,0,3,0.792,0.602
113.48,0,3,0.67,0.03
59.96,0,0,0.409,0.958
4.38,0,1,0.711,0.146
92.55,0,0,0.206,0.526
44.94,0,4,0.035,0.17
114.2,0,3,0.737,0.523
113.08,0,0,0.523,0.434
107.35,0,9,0.765,0.517
4.03,0,10,0.065,0.807
78.66,0,7,0.896,0.981
61.44,0,0,0.334,0.55
54.69,0,0,0.326,0.994
75.78,0,0,0.636,0.504
74.63,0,1,0.247,0.344
2.95,0,1,0.269,0.327
150.3,0,6,0.957,0.267
66.02,0,0,0.997,0.984
62.0,0,7,0.494,0.585
41.69,0,5,0.216,0.858
36.55,0,2,0.955,0.726
9.06,0,1,0.394,0.076
55.1,0,9,0.414,0.338
7.86,0,10,0.79,0.78
137.62,0,2,0.504,0.213
6.57,0,10,0.084,0.274
3.42,0,1,0.576,0.499
116.26,0,3,0.24,0.737
103.51,0,1,0.163,0.126
3.06,0,7,0.079,0.18
1.2,0,1,0.887,0.618
129.11,0,9,0.235,0.857
69.2,0,7,0.131,0.616
208.41,0,1,0.276,0.723
151.9,0,0,0.893,0.118
100.17,0,3,0.82,0.736
169.04,0,4,0.366,0.761
112.9,0,0,0.657,0.008
42.75,0,6,0.738,0.471
37.08,0,7,0.813,0.971
4.34,0,7,0.729,0.578
25.18,0,5,0.25,0.237
105.14,0,6,0.413,0.636
46.17,0,10,0.897,0.24
75.34,0,3,0.032,0.135
16.8,0,4,0.987,0.129
53.02,0,5,0.439,0.597
3.09,0,1,0.81,0.859
78.27,0,1,0.009,0.799
59.1,0,10,0.812,0.68
115.0,0,10,0.706,0.252
1.56,0,7,0.054,0.695
52.42,0,2,0.216,0.71
2.96,0,10,0.246,0.902
73.18,0,5,0.759,0.347
142.7,0,7,0.352,0.483
58.47,0,1,0.317,0.168
65.48,0,1,0.656,0.87
83.16,0,1,0.868,0.882
62.86,0,1,0.966,0.142
46.12,0,5,0.915,0.779
99.17,0,1,0.823,0.679
150.19,0,0,0.743,0.92
5.25,0,1,0.373,0.272
58.84,0,10,0.954,0.338
103.3,0,2,0.461,0.208
7.51,0,10,0.735,0.843
8.41,0,4,0.945,0.716
9.32,0,1,0.551,0.33
125.97,0,1,0.584,0.566
120.75,0,7,0.946,0.391
19.51,0,5,0.502,0.287
38.83,0,7,0.497,0.817
4.09,0,0,0.753,0.218
320.0,1,9,0.216,0.904
124.35,0,7,0.282,0.348
57.6,0,7,0.421,0.515
304.45,1,9,0.35,0.913
9.78,0,0,0.534,0.222
59.03,0,1,0.301,0.576
120.15,0,2,0.279,0.5
60.72,0,0,0.801,0.752
102.35,0,1,0.025,0.183
120.49,0,10,0.967,0.076
91.69,0,5,0.4,0.133
32.14,0,6,0.409,0.91
899.8,1,9,0.385,0.402
58.12,0,7,0.281,0.663
62.71,0,5,0.145,0.758
4.64,0,1,0.62,0.265
114.46,0,6,0.635,0.264
750.14,1,9,0.574,0.741
9.25,1,9,0.591,0.082
170.36,0,4,0.919,0.898
8.29,0,0,0.559,0.284
57.46,0,0,0.802,0.624
48.18,0,7,0.119,0.017
1.45,0,6,0.018,0.921
3.57,0,1,0.242,0.111
57.4,0,1,0.218,0.666
141.63,0,1,0.091,0.884
984.82,1,9,0.761,0.539
50.45,0,7,0.436,0.362
5.49,1,9,0.804,0.641
18.53,0,5,0.993,0.949
955.86,1,9,0.792,0.569
52.98,0,4,0.352,0.118
73.35,0,0,0.621,0.294
76.54,0,9,0.586,0.546
42.31,0,9,0.129,0.17
74.08,0,4,0.508,0.732
126.54,0,6,0.337,0.72
61.05,0,5,0.795,0.833
49.54,0,3,0.776,0.216
149.82,0,1,0.999,0.287
121.19,0,7,0.517,0.14
8.41,0,0,0.102,0.543
73.27,0,2,0.651,0.215
6.36,0,0,0.537,0.34
14.45,0,1,0.435,0.076
1.02,0,0,0.069,0.215
67.65,0,9,0.175,0.982
9.71,0,7,0.476,0.936
135.46,0,10,0.565,0.006
6.49,0,1,0.704,0.096
134.04,0,0,0.722,0.645
5.4,0,7,0.176,0.679
103.11,0,3,0.547,0.416
85.07,0,6,0.435,0.908
156.14,0,5,0.616,0.814
42.59,0,1,0.82,0.655
31.86,0,6,0.176,0.79
148.42,0,6,0.779,0.995
125.53,0,2,0.224,0.318
1.88,0,7,0.937,0.6
15.7,0,1,0.222,0.359
9.55,0,5,0.583,0.874
60.13,0,1,0.563,0.961
89.05,0,9,0.114,0.219
54.16,0,3,0.19,0.68
1.97,0,1,0.057,0.59
27.64,0,1,0.405,0.553
133.47,0,7,0.767,0.843
9.89,0,1,0.024,0.728
77.88,0,1,0.786,0.035
56.74,0,2,0.308,0.415
239.4,0,9,0.328,0.305
12.22,0,9,0.359,0.059
7.08,0,0,0.987,0.77
87.47,0,4,0.524,0.501
8.53,0,10,0.199,0.616
5.23,0,10,0.797,0.641
53.79,0,1,0.852,0.217
9.05,0,5,0.446,0.099
141.87,0,5,0.788,0.274
76.73,0,0,0.097,0.057
6.66,0,6,0.295,0.232
54.03,0,7,0.047,0.977
7.43,0,9,0.526,0.49
11.68,0,0,0.797,0.551
4.47,0,0,0.608,0.641
14.98,0,4,0.657,0.246
1.79,0,7,0.555,0.467
46.88,0,0,0.568,0.208
130.98,0,0,0.717,0.784
6.96,0,10,0.557,0.221
6.92,0,0,0.671,0.539
8.04,0,0,0.662,0.144
1.97,0,9,0.093,0.884
35.79,0,7,0.453,0.837
4.65,0,1,0.774,0.171
137.02,0,2,0.049,0.441
3075.09,0,0,0.351,0.704
48.89,0,0,0.68,0.805
6.05,0,6,0.657,0.378
110.53,0,5,0.773,0.478
3.28,0,2,0.939,0.173
104.33,0,10,0.473,0.571
94.06,0,3,0.089,0.152
3.46,0,6,0.81,0.801
77.42,0,1,0.582,0.087
32.73,0,4,0.271,0.668
56.04,0,5,0.983,0.61
70.68,0,6,0.847,0.76
8.86,0,5,0.013,0.205
36.65,0,3,0.899,0.198
114.91,0,10,0.307,0.496
60.37,0,0,0.64,0.995
3.75,0,7,0.541,0.131
68.32,0,1,0.933,0.008
124.25,0,7,0.55,0.382
17.14,0,0,0.486,0.766
37.02,0,0,0.454,0.492
3.08,0,9,0.935,0.249
37.26,0,0,0.222,0.403
42.54,0,1,0.488,0.462
90.85,0,10,0.622,0.463
64.54,0,1,0.011,0.171
103.06,0,5,0.681,0.683
108.92,0,9,0.085,0.28
50.73,0,2,0.757,0.243
7.56,0,0,0.668,0.683
79.65,0,3,0.273,0.801
5.32,0,9,0.506,0.176
3.59,0,1,0.022,0.401
87.72,0,9,0.467,0.139
178.59,0,7,0.287,0.764
120.3,0,0,0.457,0.329
105.94,0,1,0.233,0.855
87.52,0,0,0.133,0.857
5.68,0,7,0.935,0.429
1.81,0,1,0.039,0.359
33.82,0,9,0.846,0.211
251.98,0,5,0.709,0.171
5.31,0,1,0.869,0.048
71.01,0,0,0.514,0.626
65.98,0,0,0.749,0.614
172.31,0,5,0.28,0.881
90.81,0,1,0.842,0.806
151.87,0,10,0.778,0.005
7.16,0,10,0.679,0.907
14.6,0,4,0.542,0.803
94.6,0,0,0.376,0.908
141.72,0,7,0.902,0.554
6.93,0,7,0.724,1.0
1.33,0,5,0.735,0.327
30.4,0,1,0.195,0.782
103.95,0,5,0.776,0.079
125.16,0,0,0.609,0.698
180.44,0,9,0.249,0.117
3.8,0,7,0.25,0.42
11.78,0,0,0.054,0.103
8.61,0,0,0.828,0.944
1.47,0,9,0.426,0.069
115.0,0,0,0.187,0.089
69.21,0,1,0.176,0.639
5.41,0,6,0.255,0.847
3.96,0,1,0.403,0.251
103.88,0,3,0.558,0.231
54.81,0,0,0.463,0.273
15.21,0,4,0.045,0.822
71.23,0,5,0.444,0.668
6.04,0,0,0.308,0.563
48.77,0,4,0.736,0.82
3.14,0,10,0.563,0.29
53.83,0,7,0.747,0.317
9.52,0,0,0.433,0.262
53.17,0,3,0.936,0.438
5.15,0,10,0.601,0.719
166.16,0,7,0.665,0.464
8.12,0,7,0.55,0.811
114.1,0,10,0.377,0.946
3.14,0,1,0.23,0.646
65.02,0,4,0.611,0.821
3.2,0,1,0.071,0.461
9.68,0,1,0.849,0.182
100.41,0,7,0.583,0.998
44.49,0,2,0.876,0.624
3.67,0,0,0.281,0.92
169.32,0,4,0.534,0.479
158.08,0,5,0.322,0.591
80.39,0,2,0.55,0.659
169.05,0,10,0.308,0.256
19.89,0,7,0.777,0.525
1.82,0,5,0.53,0.053
20.29,0,7,0.878,0.712
66.66,0,7,0.879,0.874
8.82,0,0,0.015,0.561
90.43,0,4,0.298,0.563
1.22,0,1,0.43,0.193
25.58,0,5,0.544,0.33
33.63,0,7,0.763,0.142
4.19,0,2,0.417,0.599
176.98,0,1,0.095,0.011
180.93,0,1,0.582,0.252
83.02,0,0,0.439,0.951
49.49,0,10,0.746,0.218
60.69,0,5,0.518,0.225
130.82,0,1,0.657,0.491
62.16,0,1,0.194,0.293
5.13,0,9,0.976,0.28
8.83,0,10,0.369,0.625
9.15,0,4,0.514,0.032
85.97,0,0,0.372,0.582
3.44,0,0,0.723,0.325
7.8,0,5,0.909,0.91
6.74,0,7,0.586,0.073
9.74,0,7,0.876,0.856
75.39,0,10,0.164,0.891
92.34,0,3,0.4,0.166
31.61,0,1,0.513,0.617
20.31,0,10,0.793,0.993
46.43,0,10,0.765,0.877
62.0,0,10,0.447,0.744
104.12,0,10,0.78,0.668
43.64,0,1,0.447,0.693
52.44,0,6,0.491,0.897
3.42,0,10,0.864,0.339
7.92,0,6,0.315,0.592
56.24,0,7,0.768,0.4
71.05,0,10,0.674,0.242
1.41,0,0,0.016,0.407
8.02,0,7,0.005,0.938
29.41,0,7,0.534,0.342
24.36,0,9,0.79,0.223
47.82,0,0,0.114,0.785
68.36,0,10,0.794,0.871
137.46,0,7,0.852,0.513
115.91,0,5,0.228,0.9
61.43,0,6,0.236,0.903
115.05,0,7,0.824,0.786
5.08,0,1,0.103,0.569
1.96,0,7,0.191,0.538
5.59,0,10,0.215,0.382
92.4,0,0,0.712,0.375
41.66,0,4,0.679,0.027
4.94,0,2,0.055,0.829
83.46,0,9,0.473,0.867
3.82,0,4,0.654,0.144
51.97,0,0,0.454,0.056
58.77,0,7,0.377,0.425
3.34,0,6,0.21,0.4
81.73,0,1,0.644,0.197
13.7,0,10,0.056,0.116
12.88,0,1,0.887,0.722
14.98,0,0,0.191,0.738
70.78,0,3,0.394,0.896
19.36,0,0,0.448,0.643
57.11,0,2,0.707,0.194
14.74,0,7,0.024,0.35
59.2,0,9,0.416,0.055
131.15,0,9,0.231,0.27
79.37,0,1,0.514,0.473
1.27,0,7,0.483,0.676
147.33,0,10,0.279,0.82
45.35,0,5,0.367,0.218
6.33,0,5,0.808,0.597
51.55,0,3,0.646,0.357
82.95,0,3,0.392,0.102
79.35,0,0,0.926,0.133
2.48,0,2,0.849,0.899
135.57,0,0,0.708,0.165
20.31,0,10,0.794,0.78
228.11,0,1,0.586,0.363
21.98,0,0,0.249,0.62
50.37,0,9,0.728,0.325
17.35,0,5,0.042,0.857
3.44,0,10,0.914,0.115
57.97,0,0,0.939,0.951
38.65,0,7,0.003,0.827
7.67,0,0,0.576,0.693
9.43,0,1,0.793,0.199
180.64,0,7,0.096,0.825
13.4,0,1,0.261,0.991
1.26,0,0,0.854,0.215
36.05,0,5,0.957,0.977
16.78,0,5,0.499,0.721
1.11,0,4,0.49,0.898
116.07,0,7,0.313,0.487
170.47,0,0,0.123,0.85
3.54,0,7,0.057,0.389
60.84,0,9,0.136,0.65
4.82,0,1,0.729,0.538
64.04,0,5,0.722,0.581
79.74,0,7,0.537,0.923
91.95,0,1,0.623,0.792
21.15,0,1,0.195,0.286
9.86,0,1,0.64,0.872
2.78,0,10,0.771,0.204
77.24,0,6,0.569,0.517
48.82,0,7,0.584,0.708
7.78,0,5,0.676,0.627
173.75,0,7,0.193,0.479
156.05,0,5,0.494,0.742
105.72,0,2,0.516,0.978
90.9,0,3,0.402,0.366
148.27,0,1,0.256,0.904
77.32,0,1,0.022,0.074
8.05,0,7,0.631,0.467
177.16,0,0,0.609,0.646
64.59,0,4,0.53,0.856
22.16,0,10,0.731,0.644
104.2,0,1,0.081,0.492
43.69,0,7,0.95,0.525
80.78,0,1,0.227,0.264
1.04,0,7,0.638,0.045
37.4,0,1,0.159,0.776
24.65,0,7,0.535,0.236
22.21,0,10,0.889,0.521
9.4,0,0,0.343,0.626
36.3,0,1,0.842,0.608
10.96,0,7,0.968,0.187
3.45,0,10,0.657,0.605
21.53,0,0,0.883,0.337
35.61,0,4,0.778,0.869
66.52,0,1,0.666,0.057
89.63,0,0,0.51,0.255
56.68,0,6,0.082,0.904
34.59,0,9,0.145,0.364
43.96,0,7,0.608,0.075
255.45,0,5,0.503,0.075
25.03,0,10,0.535,0.955
28.51,0,9,0.997,0.75
2.01,0,1,0.588,0.666
4.38,0,10,0.511,0.409
8.51,0,4,0.842,0.644
34.33,0,0,0.846,0.005
151.47,0,7,0.734,0.506
39.94,0,5,0.557,0.914
34.87,0,0,0.699,0.621
2.89,0,0,0.534,0.687
74.74,0,3,0.321,0.456
14.28,0,0,0.47,0.048
63.13,0,10,0.521,0.353
4.2,0,6,0.771,0.942
37.36,0,1,0.95,0.717
8.55,0,6,0.816,0.301
8.23,0,5,0.722,0.792
166.57,0,7,0.953,0.946
7.3,0,9,0.511,0.379
25.03,0,10,0.027,0.341
81.04,0,3,0.374,0.592
3.87,0,0,0.582,0.702
67.59,0,3,0.823,0.884
18.05,0,5,0.136,0.12
86.77,0,10,0.717,0.207
16.42,0,5,0.913,0.821
63.14,0,9,0.591,0.556
20.62,0,9,0.528,0.255
54.33,0,7,0.274,0.633
50.56,0,10,0.617,0.307
57.15,0,4,0.602,0.713
111.47,0,7,0.026,0.921
3.68,0,10,0.778,0.274
16.89,0,5,0.749,0.322
26.53,0,1,0.133,0.378
11.49,0,1,0.384,0.853
27.88,0,0,0.36,0.794
197.78,0,0,0.467,0.163
44.5,0,7,0.682,0.975
25.73,0,0,0.633,0.205
89.11,0,10,0.865,0.16
22.56,0,5,0.785,0.87
4.18,0,9,0.355,0.382
6.48,0,4,0.969,0.955
84.85,0,5,0.64,0.719
36.57,0,1,0.225,0.652
3.15,0,4,0.909,0.936
9.79,0,7,0.268,0.906
60.87,0,0,0.722,0.867
3.77,0,6,0.3,0.107
108.91,0,5,0.55,0.743
82.61,0,10,0.877,0.747
95.04,0,10,0.297,0.56
54.05,0,0,0.685,0.754
43.77,0,7,0.096,0.923
347.04,0,5,0.603,0.201
98.12,0,9,0.414,0.114
2.15,0,5,0.29,0.484
103.13,0,7,0.948,0.204
68.07,0,2,0.602,0.659
5.75,0,2,0.365,0.251
115.69,0,0,0.376,0.483
5.4,0,10,0.876,0.992
6.67,0,0,0.713,0.47
33.09,0,10,0.879,0.471
3.35,0,7,0.059,0.71
6.53,0,2,0.131,0.311
16.25,0,5,0.563,0.043
38.7,0,7,0.986,0.481
3.86,0,5,0.11,0.938
2.55,0,0,0.696,0.206
140.93,0,7,0.408,0.107
52.87,0,10,0.474,0.207
40.27,0,10,0.904,0.048
6.32,0,9,0.706,0.591
110.69,0,10,0.121,0.509
140.98,0,7,0.735,0.759
5.31,0,5,0.764,0.42
6.29,0,5,0.858,0.664
41.22,0,0,0.204,0.851
370.71,0,2,0.37,0.35
66.43,0,1,0.703,0.866
5.5,0,7,0.167,0.975
6.24,0,7,0.238,0.503
104.19,0,1,0.822,0.965
75.56,0,3,0.968,0.598
79.88,0,3,0.371,0.753
2.86,0,0,0.195,0.558
9.06,0,0,0.606,0.303
177.93,0,7,1.0,0.869
4.22,0,7,0.812,0.184
88.37,0,7,0.936,0.516
24.3,0,1,0.263,0.794
69.37,0,5,0.785,0.657
66.3,0,10,0.45,0.545
35.81,0,7,0.499,0.347
47.97,0,4,0.066,0.196
70.77,0,5,0.175,0.994
78.19,0,6,0.941,0.796
29.5,0,4,0.836,0.06
84.78,0,1,0.303,0.143
61.66,0,7,0.328,0.76
71.39,0,3,0.678,0.034
9.34,0,1,0.03,0.623
5.44,0,5,0.246,0.256
25.26,0,4,0.436,0.804
3.99,0,7,0.217,0.578
55.46,0,2,0.857,0.496
3.61,0,2,0.267,0.099
6.93,0,9,0.627,0.962
57.95,0,0,0.234,0.815
46.46,0,1,0.397,0.272
132.59,0,0,0.259,0.704
30.84,0,0,0.342,0.028
27.46,0,5,0.236,0.928
105.0,0,1,0.125,0.57
16.98,0,2,0.68,0.662
1.12,0,0,0.579,0.845
65.98,0,9,0.183,0.773
58.9,0,10,0.305,0.81
56.73,0,10,0.302,0.068
8.98,0,1,0.593,0.769
8.49,0,5,0.661,0.665
31.99,0,3,0.935,0.036
69.97,0,10,0.992,0.6
2.25,0,7,0.81,0.843
4.62,0,7,0.37,0.788
62.28,0,0,0.438,0.435
6.24,0,7,0.251,0.016
9.73,0,1,0.833,0.587
45.42,0,0,0.127,0.011
2.46,0,4,0.853,0.086
64.13,0,3,0.913,0.68
12.61,0,5,0.768,0.299
28.88,0,9,0.014,0.274
78.12,0,5,0.784,0.211
167.33,0,1,0.915,0.087
213.69,0,5,0.769,0.474
98.78,0,6,0.429,0.744
89.35,0,2,0.595,0.97
91.3,0,1,0.812,0.424
63.28,0,0,0.807,0.278
3.32,0,2,0.234,0.261
1.75,0,0,0.443,0.408
25.71,0,0,0.342,0.484
4.32,0,4,0.849,0.992
41.49,0,10,0.337,0.178
134.51,0,6,0.575,0.712
5.88,0,7,0.806,0.79
47.56,0,9,0.137,0.971
127.09,0,1,0.978,0.38
5.83,0,6,0.133,0.577
75.98,0,6,0.851,0.534
31.54,0,1,0.271,0.529
52.79,0,7,0.858,0.943
73.43,0,6,0.768,0.243
49.84,0,5,0.156,0.722
45.49,0,1,0.001,0.478
81.71,0,6,0.05,0.113
84.1,0,6,0.741,0.185
125.6,0,3,0.806,0.048
11.7,0,4,0.086,0.305
65.85,0,1,0.814,0.612
1.18,0,5,0.75,0.317
70.85,0,7,0.43,0.299
76.93,0,1,0.035,0.013
53.32,0,6,0.298,0.636
79.66,0,0,0.88,0.039
99.27,0,0,0.504,0.261
2.93,0,5,0.134,0.564
66.85,0,3,0.226,0.464
455.32,0,2,0.995,0.348
150.75,0,5,0.257,0.624
74.1,0,1,0.256,0.643
38.77,0,7,0.626,0.173
130.63,0,5,0.99,0.33
36.54,0,5,0.093,0.683
7.47,0,5,0.35,0.51
4.94,0,0,0.791,0.487
9.98,0,0,0.064,0.71
75.13,0,3,0.443,0.494
71.58,0,1,0.346,0.367
2.36,0,1,0.472,0.128
82.93,0,1,0.42,0.668
88.96,0,7,0.973,0.865
57.43,0,9,0.329,0.471
243.98,0,1,0.694,0.186
97.45,0,7,0.138,0.385
66.51,0,4,0.118,0.532
58.68,0,7,0.356,0.757
71.18,0,5,0.924,0.056
49.95,0,7,0.752,0.747
1.63,0,0,0.988,0.006
90.51,0,5,0.959,0.611
74.1,0,9,0.009,0.609
70.15,0,5,0.132,0.576
33.12,0,0,0.252,0.228
52.75,0,10,0.377,0.511
125.75,0,10,0.43,0.646
1.58,0,2,0.302,0.426
63.54,0,10,0.489,0.314
48.33,0,0,0.243,0.552
34.75,0,10,0.032,0.016
6.46,0,10,0.969,0.583
88.04,0,6,0.87,0.634
6.64,0,5,0.545,0.851
5.42,0,5,0.503,0.129
126.73,0,2,0.243,0.645
88.48,0,3,0.128,0.181
79.37,0,1,0.327,0.886
148.42,0,1,0.358,0.166
61.56,0,10,0.292,0.24
134.44,0,7,0.854,0.138
1.87,0,7,0.517,0.76
128.56,0,3,0.491,0.999
3.33,0,2,0.693,0.985
247.01,0,0,0.306,0.563
14.53,0,5,0.645,0.472
84.05,0,9,0.708,0.704
63.93,0,1,0.067,0.31
59.26,0,7,0.676,0.58
11.94,0,7,0.461,0.828
9.86,0,10,0.112,0.178
7.98,0,0,0.143,0.682
44.03,0,5,0.089,0.355
76.26,0,0,0.298,0.673
42.28,0,0,0.599,0.623
3.66,0,10,0.894,0.928
29.86,0,9,0.229,0.109
8.26,0,7,0.854,0.014
23.89,0,1,0.842,0.527
59.41,0,7,0.193,0.481
59.9,0,5,0.146,0.612
59.23,0,6,0.748,0.241
26.02,0,0,0.44,0.697
74.21,0,3,0.174,0.532
5.39,0,1,0.592,0.09
73.12,0,10,0.27,0.938
8.32,0,1,0.288,0.052
6.46,0,0,0.1,0.728
27.4,0,10,0.888,0.215
66.68,0,5,0.082,0.937
10.34,0,0,0.576,0.219
34.14,0,0,0.752,0.04
32.86,0,0,0.938,0.585
84.75,0,1,0.284,0.773
51.79,0,0,0.207,0.893
2.45,0,5,0.207,0.361
86.22,0,1,0.809,0.973
193.31,0,10,0.488,0.293
11.8,0,2,0.268,0.133
41.66,0,5,0.036,0.554
100.32,0,3,0.784,0.415
309.8,0,7,0.489,0.216
85.7,0,1,0.828,0.217
8.67,0,10,0.078,0.083
6.36,0,1,0.655,0.804
9.1,0,4,0.913,0.637
14.82,0,6,0.527,0.481
43.02,0,6,0.138,0.175
3.11,0,0,0.411,0.059
76.44,0,1,0.91,0.571
23.78,0,10,0.666,0.205
61.57,0,10,0.186,0.789
80.6,0,3,0.356,0.471
8.36,0,0,0.605,0.825
16.67,0,7,0.935,0.308
67.55,0,9,0.637,0.677
2.1,0,0,0.958,0.132
73.76,0,3,0.803,0.117
39.32,0,0,0.932,0.693
115.0,0,6,0.034,0.895
69.24,0,3,0.754,0.782
84.23,0,1,0.292,0.981
7.81,0,10,0.659,0.764
48.36,0,5,0.942,0.5
18.61,0,9,0.456,0.917
2.44,0,7,0.349,0.485
70.57,0,10,0.076,0.263
2.95,0,10,0.73,0.185
92.48,0,1,0.301,0.331
2.19,0,1,0.625,0.541
41.85,0,10,0.505,0.389
62.89,0,0,0.816,0.434
9.38,0,7,0.825,0.336
7.62,0,10,0.632,0.09
5.3,0,7,0.099,0.099
43.01,0,6,0.029,0.749
121.04,0,9,0.621,0.644
37.04,0,0,0.431,0.56
3.06,0,7,0.049,0.061
66.62,0,5,0.554,0.542
3.74,0,2,0.898,0.608
96.35,0,0,0.841,0.636
39.58,0,7,0.167,0.385
80.61,0,0,0.112,0.252
9.57,0,0,0.678,0.504
99.75,0,4,0.166,0.694
3.36,0,0,0.679,0.034
478.84,0,3,0.976,0.474
36.16,0,5,0.028,0.051
12.97,0,4,0.644,0.961
62.77,0,10,0.212,0.964
30.73,0,0,0.54,0.143
151.07,0,2,0.693,0.187
34.44,0,2,0.932,0.393
5.0,0,0,0.622,0.645
2.9,0,2,0.008,0.62
67.45,0,1,0.843,0.354
120.39,0,2,0.859,0.06
70.82,0,1,0.713,0.682
102.37,0,7,0.992,0.374
120.21,0,7,0.148,0.987
65.61,0,10,0.143,0.477
46.13,0,7,0.148,0.666
16.47,0,7,0.368,0.09
17.34,0,7,0.427,0.9
7.38,0,1,0.494,0.605
13.55,0,2,0.999,0.8
9.2,0,1,0.104,0.545
31.73,0,1,0.944,0.535
12.35,0,10,0.39,0.968
113.87,0,0,0.439,0.751
2.11,0,1,0.417,0.355
126.51,0,9,0.038,0.285
3.26,0,9,0.617,0.508
59.94,0,0,0.254,0.063
5.17,0,1,0.877,0.48
108.84,0,1,0.565,0.073
5.27,0,1,0.342,0.969
86.18,0,3,0.008,0.215
130.88,0,7,0.42,0.205
9.72,0,7,0.249,0.452
134.31,0,3,0.035,0.439
56.91,0,5,0.794,0.141
106.26,0,0,0.581,0.058
54.14,0,7,0.412,0.834
6.84,0,0,0.435,0.94
61.8,0,0,0.864,0.116
29.98,0,7,0.911,0.167
31.33,0,1,0.335,0.676
200.54,0,10,0.493,0.689
165.91,0,7,0.394,0.703
5.93,0,0,0.82,0.939
20.75,0,7,0.163,0.976
43.13,0,7,0.865,0.459
46.46,0,7,0.555,0.877
7.25,0,7,0.721,0.023
51.92,0,2,0.074,0.778
30.13,0,1,0.57,0.074
32.78,0,6,0.281,0.309
42.74,0,10,0.789,0.052
3.2,0,1,0.164,0.852
99.61,0,7,0.501,0.616
123.7,0,6,0.192,0.821
93.99,0,1,0.067,0.027
96.85,0,0,0.482,0.77
143.81,0,0,0.159,0.345
62.06,0,7,0.196,0.05
106.31,0,7,0.116,0.871
1.76,0,1,0.524,0.822
19.81,0,1,0.937,0.403
72.06,0,7,0.956,0.534
95.5,0,0,0.241,0.972
60.49,0,7,0.158,0.335
66.21,0,7,0.49,0.876
123.67,0,3,0.284,0.707
67.21,0,5,0.32,0.128
2.83,0,9,0.572,0.623
104.43,0,0,0.516,0.339
55.29,0,0,0.11,0.497
61.41,0,9,0.116,0.714
50.72,0,0,0.382,0.646
144.47,0,1,0.083,0.331
59.56,0,7,0.569,0.341
6.78,0,10,0.654,0.188
57.49,0,3,0.376,0.753
23.98,0,10,0.603,0.508
7.96,0,1,0.553,0.888
34.39,0,9,0.04,0.273
10.88,0,9,0.154,0.268
61.63,0,1,0.522,0.314
39.39,0,6,0.731,0.953
72.06,0,1,0.129,0.995
124.72,0,9,0.869,0.28
4.68,0,7,0.665,0.896
6.53,0,1,0.991,0.44
33.59,0,0,0.579,0.375
285.87,0,5,0.741,0.316
115.7,0,7,0.43,0.611
81.86,0,3,0.148,0.098
98.38,0,0,0.676,0.258
4.13,0,5,0.907,0.936
3.79,0,0,0.982,0.96
52.59,0,7,0.447,0.15
46.6,0,3,0.971,0.895
67.19,0,1,0.37,0.214
113.49,0,3,0.649,0.773
18.32,0,5,0.468,0.466
50.8,0,1,0.78,0.965
37.23,0,7,0.445,0.8
1.24,0,6,0.483,0.633
1.28,0,7,0.744,0.171
64.97,0,6,0.792,0.962
63.1,0,1,0.605,0.17
238.86,0,2,0.661,0.244
84.69,0,3,0.277,0.062
3.6,0,0,0.787,0.201
49.03,0,0,0.123,0.562
1212.58,0,0,0.606,0.14
5.06,0,5,0.054,0.18
77.85,0,1,0.323,0.555
